Zeit  1 - Langsame Messrate [s]	KMD1 [kN]	Vorne_links-v-control [mm]	Mitte_rechts-v [mm]	Vorne_rechts_v [mm]	Vorne_rechts_h_0_Grad [mm]	Vorne_mitte_h_0_Grad [mm]	Zeit  2 - Langsame Messrate [s]	Vorne_links_h_0_Grad [mm]	Mitte_h_0_Grad_1 [mm]	Mitte_h_0_Grad_2 [mm]	Mitte_h_90_Grad [mm]	Vorne_mitte_h_90_Grad_1 [mm]	Vorne_mitte_h_90_Grad_2 [mm]	Vorne_v_control [mm]	V_Mitte [mm]	Kraftges [kN]	Zeit [s]	Weg_soll []
110,20	4,456	-0,06614	0,2886	0,01984	-0,03427	-0,00237	110,20	0,00253	0,00592	-0,1501	0,1553	0,08115	0,1161	0,5731	0,2568	6,146	110,20	1,637	
110,40	4,454	-0,06622	0,2886	0,01990	-0,03422	-0,00238	110,40	0,00254	0,00593	-0,1503	0,1553	0,08118	0,1162	0,5735	0,2568	6,143	110,40	1,640	
110,60	4,445	-0,06632	0,2887	0,01992	-0,03427	-0,00237	110,60	0,00253	0,00593	-0,1505	0,1554	0,08120	0,1163	0,5740	0,2570	6,130	110,60	1,643	
110,80	4,453	-0,06631	0,2888	0,01995	-0,03430	-0,00237	110,80	0,00253	0,00594	-0,1507	0,1554	0,08122	0,1164	0,5744	0,2572	6,141	110,80	1,647	
111,00	4,453	-0,06643	0,2888	0,01997	-0,03425	-0,00237	111,00	0,00252	0,00595	-0,1509	0,1555	0,08124	0,1164	0,5747	0,2572	6,141	111,00	1,650	
111,20	4,454	-0,06645	0,2888	0,02000	-0,03428	-0,00237	111,20	0,00252	0,00595	-0,1511	0,1555	0,08126	0,1165	0,5750	0,2572	6,142	111,20	1,653	
111,40	4,456	-0,06649	0,2889	0,02001	-0,03430	-0,00237	111,40	0,00252	0,00595	-0,1512	0,1555	0,08127	0,1165	0,5753	0,2572	6,145	111,40	1,657	
111,60	4,450	-0,06660	0,2891	0,02002	-0,03430	-0,00237	111,60	0,00252	0,00596	-0,1513	0,1555	0,08129	0,1166	0,5755	0,2571	6,137	111,60	1,660	
111,80	4,456	-0,06662	0,2892	0,02005	-0,03429	-0,00236	111,80	0,00252	0,00596	-0,1514	0,1556	0,08130	0,1166	0,5758	0,2571	6,144	111,80	1,663	
112,00	4,455	-0,06665	0,2892	0,02009	-0,03433	-0,00236	112,00	0,00252	0,00597	-0,1516	0,1556	0,08131	0,1166	0,5760	0,2571	6,144	112,00	1,667	
112,20	4,453	-0,06675	0,2893	0,02008	-0,03429	-0,00236	112,20	0,00252	0,00596	-0,1517	0,1556	0,08132	0,1167	0,5762	0,2571	6,140	112,20	1,670	
112,40	4,449	-0,06671	0,2893	0,02015	-0,03434	-0,00237	112,40	0,00253	0,00596	-0,1518	0,1556	0,08133	0,1167	0,5764	0,2571	6,135	112,40	1,673	
112,60	4,454	-0,06679	0,2894	0,02014	-0,03431	-0,00237	112,60	0,00252	0,00596	-0,1519	0,1556	0,08134	0,1167	0,5767	0,2571	6,143	112,60	1,677	
112,80	4,450	-0,06684	0,2894	0,02015	-0,03433	-0,00237	112,80	0,00252	0,00596	-0,1520	0,1557	0,08135	0,1167	0,5769	0,2572	6,137	112,80	1,680	
113,00	4,453	-0,06684	0,2895	0,02020	-0,03436	-0,00237	113,00	0,00251	0,00596	-0,1521	0,1557	0,08136	0,1168	0,5771	0,2572	6,141	113,00	1,683	
113,20	4,451	-0,06694	0,2895	0,02021	-0,03431	-0,00237	113,20	0,00251	0,00597	-0,1523	0,1557	0,08136	0,1168	0,5773	0,2572	6,138	113,20	1,687	
113,40	4,447	-0,06692	0,2896	0,02026	-0,03436	-0,00237	113,40	0,00251	0,00598	-0,1524	0,1557	0,08137	0,1168	0,5774	0,2572	6,131	113,40	1,690	
113,60	4,454	-0,06697	0,2896	0,02029	-0,03435	-0,00237	113,60	0,00251	0,00597	-0,1525	0,1557	0,08137	0,1168	0,5776	0,2572	6,141	113,60	1,693	
113,80	4,448	-0,06702	0,2896	0,02031	-0,03435	-0,00237	113,80	0,00251	0,00596	-0,1525	0,1557	0,08138	0,1169	0,5777	0,2572	6,133	113,80	1,697	
114,00	4,448	-0,06702	0,2896	0,02029	-0,03434	-0,00236	114,00	0,00251	0,00596	-0,1526	0,1557	0,08138	0,1169	0,5779	0,2572	6,134	114,00	1,700	
114,20	4,448	-0,06706	0,2897	0,02040	-0,03439	-0,00236	114,20	0,00251	0,00597	-0,1527	0,1557	0,08139	0,1169	0,5780	0,2572	6,133	114,20	1,703	
114,40	4,450	-0,06715	0,2897	0,02039	-0,03434	-0,00236	114,40	0,00251	0,00597	-0,1528	0,1557	0,08139	0,1169	0,5782	0,2572	6,136	114,40	1,707	
114,60	4,448	-0,06711	0,2897	0,02042	-0,03439	-0,00236	114,60	0,00251	0,00597	-0,1529	0,1558	0,08139	0,1169	0,5783	0,2573	6,133	114,60	1,710	
114,80	4,445	-0,06717	0,2898	0,02040	-0,03438	-0,00236	114,80	0,00250	0,00597	-0,1530	0,1558	0,08140	0,1169	0,5784	0,2573	6,129	114,80	1,713	
115,00	4,452	-0,06720	0,2899	0,02044	-0,03436	-0,00236	115,00	0,00249	0,00598	-0,1530	0,1558	0,08140	0,1170	0,5785	0,2574	6,139	115,00	1,717	
115,20	4,509	-0,06855	0,2899	0,01919	-0,03453	-0,00236	115,20	0,00249	0,00598	-0,1531	0,1558	0,08141	0,1170	0,5787	0,2574	6,217	115,20	1,720	
115,40	4,784	-0,07823	0,2911	0,01136	-0,03472	-0,00237	115,40	0,00248	0,00597	-0,1529	0,1560	0,08150	0,1171	0,5781	0,2585	6,588	115,40	1,723	
115,60	4,918	-0,08380	0,3067	0,00827	-0,03509	-0,00239	115,60	0,00245	0,00598	-0,1523	0,1596	0,08229	0,1182	0,5755	0,2655	6,768	115,60	1,727	
115,80	4,978	-0,08682	0,3083	0,00663	-0,03512	-0,00243	115,80	0,00241	0,00602	-0,1518	0,1669	0,08419	0,1207	0,5733	0,2760	6,848	115,80	1,730	
116,00	5,005	-0,08862	0,3091	0,00574	-0,03508	-0,00247	116,00	0,00239	0,00606	-0,1523	0,1737	0,08618	0,1235	0,5733	0,2841	6,883	116,00	1,733	
116,20	5,030	-0,08975	0,3098	0,00528	-0,03507	-0,00250	116,20	0,00238	0,00608	-0,1533	0,1778	0,08752	0,1254	0,5750	0,2885	6,916	116,20	1,737	
116,40	5,042	-0,09062	0,3104	0,00485	-0,03509	-0,00250	116,40	0,00238	0,00611	-0,1544	0,1798	0,08827	0,1265	0,5769	0,2908	6,932	116,40	1,740	
116,60	5,131	-0,09366	0,3111	0,00234	-0,03517	-0,00250	116,60	0,00238	0,00614	-0,1553	0,1808	0,08869	0,1272	0,5787	0,2920	7,052	116,60	1,743	
116,80	5,253	-0,09890	0,3144	-0,00132	-0,03515	-0,00251	116,80	0,00238	0,00615	-0,1558	0,1820	0,08912	0,1279	0,5795	0,2934	7,216	116,80	1,747	
117,00	5,376	-0,1043	0,3200	-0,00482	-0,03517	-0,00252	117,00	0,00238	0,00617	-0,1561	0,1854	0,09000	0,1291	0,5791	0,2965	7,380	117,00	1,750	
117,20	5,482	-0,1099	0,3240	-0,00837	-0,03493	-0,00256	117,20	0,00239	0,00620	-0,1565	0,1910	0,09126	0,1311	0,5788	0,3010	7,520	117,20	1,753	
117,40	5,553	-0,1145	0,3263	-0,01142	-0,03441	-0,00260	117,40	0,00240	0,00625	-0,1576	0,1970	0,09259	0,1334	0,5791	0,3052	7,615	117,40	1,757	
117,60	5,592	-0,1172	0,3274	-0,01298	-0,03413	-0,00263	117,60	0,00242	0,00632	-0,1592	0,2021	0,09382	0,1359	0,5803	0,3087	7,664	117,60	1,760	
117,80	5,604	-0,1190	0,3283	-0,01365	-0,03393	-0,00266	117,80	0,00244	0,00640	-0,1610	0,2058	0,09475	0,1381	0,5823	0,3117	7,679	117,80	1,763	
118,00	5,614	-0,1202	0,3288	-0,01417	-0,03380	-0,00267	118,00	0,00246	0,00649	-0,1626	0,2084	0,09532	0,1397	0,5849	0,3137	7,691	118,00	1,767	
118,20	5,634	-0,1215	0,3292	-0,01479	-0,03366	-0,00267	118,20	0,00249	0,00659	-0,1638	0,2101	0,09559	0,1409	0,5873	0,3150	7,718	118,20	1,770	
118,40	5,641	-0,1226	0,3295	-0,01521	-0,03352	-0,00267	118,40	0,00250	0,00671	-0,1648	0,2114	0,09572	0,1417	0,5893	0,3159	7,726	118,40	1,773	
118,60	5,646	-0,1234	0,3300	-0,01557	-0,03338	-0,00267	118,60	0,00250	0,00683	-0,1656	0,2126	0,09579	0,1424	0,5909	0,3166	7,731	118,60	1,777	
118,80	5,654	-0,1240	0,3304	-0,01584	-0,03331	-0,00268	118,80	0,00251	0,00695	-0,1663	0,2135	0,09584	0,1430	0,5923	0,3173	7,742	118,80	1,780	
119,00	5,687	-0,1255	0,3309	-0,01690	-0,03330	-0,00268	119,00	0,00252	0,00708	-0,1670	0,2142	0,09588	0,1434	0,5934	0,3179	7,786	119,00	1,783	
119,20	5,735	-0,1276	0,3312	-0,01852	-0,03323	-0,00268	119,20	0,00253	0,00721	-0,1675	0,2147	0,09596	0,1439	0,5941	0,3190	7,851	119,20	1,787	
119,40	5,786	-0,1298	0,3320	-0,02015	-0,03308	-0,00268	119,40	0,00253	0,00734	-0,1678	0,2156	0,09616	0,1445	0,5942	0,3209	7,919	119,40	1,790	
119,60	5,815	-0,1317	0,3330	-0,02126	-0,03291	-0,00269	119,60	0,00254	0,00747	-0,1681	0,2171	0,09650	0,1452	0,5939	0,3235	7,957	119,60	1,793	
119,80	5,882	-0,1349	0,3342	-0,02384	-0,03279	-0,00269	119,80	0,00254	0,00759	-0,1685	0,2189	0,09692	0,1461	0,5939	0,3259	8,046	119,80	1,797	
120,00	5,972	-0,1395	0,3366	-0,02709	-0,03248	-0,00270	120,00	0,00255	0,00773	-0,1689	0,2209	0,09743	0,1471	0,5936	0,3285	8,165	120,00	1,800	
120,20	6,025	-0,1430	0,3392	-0,02920	-0,03211	-0,00272	120,20	0,00257	0,00788	-0,1694	0,2240	0,09819	0,1484	0,5928	0,3323	8,235	120,20	1,803	
120,40	6,054	-0,1455	0,3423	-0,03043	-0,03171	-0,00274	120,40	0,00260	0,00809	-0,1699	0,2276	0,09914	0,1500	0,5922	0,3368	8,272	120,40	1,807	
120,60	6,077	-0,1476	0,3446	-0,03104	-0,03115	-0,00277	120,60	0,00264	0,00836	-0,1707	0,2307	0,09992	0,1515	0,5924	0,3409	8,301	120,60	1,810	
120,80	6,091	-0,1493	0,3458	-0,03175	-0,03076	-0,00278	120,80	0,00268	0,00869	-0,1715	0,2329	0,1003	0,1527	0,5933	0,3437	8,318	120,80	1,813	
121,00	6,115	-0,1510	0,3463	-0,03265	-0,03046	-0,00279	121,00	0,00273	0,00904	-0,1723	0,2344	0,1005	0,1538	0,5943	0,3456	8,350	121,00	1,817	
121,20	6,128	-0,1529	0,3468	-0,03340	-0,03006	-0,00281	121,20	0,00276	0,00941	-0,1730	0,2355	0,1006	0,1546	0,5952	0,3473	8,365	121,20	1,820	
121,40	6,135	-0,1539	0,3470	-0,03359	-0,02975	-0,00281	121,40	0,00279	0,00979	-0,1738	0,2365	0,1007	0,1554	0,5960	0,3488	8,373	121,40	1,823	
121,60	6,135	-0,1545	0,3474	-0,03354	-0,02967	-0,00282	121,60	0,00283	0,01021	-0,1744	0,2373	0,1008	0,1560	0,5970	0,3499	8,373	121,60	1,827	
121,80	6,139	-0,1552	0,3480	-0,03361	-0,02968	-0,00282	121,80	0,00290	0,01071	-0,1750	0,2380	0,1009	0,1565	0,5984	0,3501	8,378	121,80	1,830	
122,00	6,143	-0,1558	0,3485	-0,03376	-0,02968	-0,00283	122,00	0,00297	0,01129	-0,1756	0,2385	0,1010	0,1568	0,5998	0,3502	8,382	122,00	1,833	
122,20	6,151	-0,1563	0,3487	-0,03390	-0,02963	-0,00283	122,20	0,00302	0,01186	-0,1762	0,2390	0,1011	0,1570	0,6010	0,3505	8,392	122,20	1,837	
122,40	6,156	-0,1569	0,3489	-0,03410	-0,02956	-0,00283	122,40	0,00307	0,01235	-0,1767	0,2394	0,1013	0,1573	0,6019	0,3508	8,399	122,40	1,840	
122,60	6,161	-0,1574	0,3492	-0,03428	-0,02952	-0,00283	122,60	0,00310	0,01280	-0,1772	0,2399	0,1014	0,1576	0,6027	0,3512	8,405	122,60	1,843	
122,80	6,165	-0,1579	0,3496	-0,03444	-0,02945	-0,00284	122,80	0,00313	0,01323	-0,1777	0,2403	0,1015	0,1578	0,6034	0,3516	8,410	122,80	1,847	
123,00	6,163	-0,1582	0,3498	-0,03446	-0,02943	-0,00284	123,00	0,00317	0,01366	-0,1781	0,2408	0,1016	0,1580	0,6039	0,3520	8,407	123,00	1,850	
123,20	6,161	-0,1584	0,3501	-0,03455	-0,02931	-0,00284	123,20	0,00321	0,01407	-0,1785	0,2412	0,1016	0,1582	0,6045	0,3523	8,403	123,20	1,853	
123,40	6,165	-0,1588	0,3504	-0,03458	-0,02931	-0,00284	123,40	0,00325	0,01449	-0,1788	0,2416	0,1017	0,1584	0,6051	0,3524	8,409	123,40	1,857	
123,60	6,165	-0,1589	0,3506	-0,03450	-0,02925	-0,00284	123,60	0,00328	0,01488	-0,1791	0,2420	0,1017	0,1585	0,6056	0,3526	8,408	123,60	1,860	
123,80	6,161	-0,1592	0,3511	-0,03461	-0,02919	-0,00285	123,80	0,00332	0,01522	-0,1794	0,2423	0,1017	0,1586	0,6062	0,3527	8,402	123,80	1,863	
124,00	6,158	-0,1594	0,3510	-0,03459	-0,02917	-0,00285	124,00	0,00336	0,01552	-0,1797	0,2425	0,1017	0,1587	0,6067	0,3527	8,399	124,00	1,867	
124,20	6,164	-0,1596	0,3511	-0,03463	-0,02915	-0,00286	124,20	0,00339	0,01579	-0,1800	0,2428	0,1018	0,1588	0,6072	0,3529	8,406	124,20	1,870	
124,40	6,167	-0,1599	0,3513	-0,03483	-0,02910	-0,00287	124,40	0,00343	0,01604	-0,1803	0,2430	0,1018	0,1589	0,6076	0,3530	8,410	124,40	1,873	
124,60	6,199	-0,1610	0,3514	-0,03564	-0,02915	-0,00288	124,60	0,00347	0,01627	-0,1806	0,2431	0,1018	0,1590	0,6080	0,3532	8,454	124,60	1,877	
124,80	6,242	-0,1624	0,3515	-0,03689	-0,02910	-0,00289	124,80	0,00350	0,01646	-0,1808	0,2433	0,1018	0,1592	0,6078	0,3537	8,511	124,80	1,880	
125,00	6,268	-0,1637	0,3514	-0,03787	-0,02903	-0,00291	125,00	0,00351	0,01662	-0,1809	0,2437	0,1020	0,1595	0,6072	0,3546	8,546	125,00	1,883	
125,20	6,291	-0,1649	0,3517	-0,03854	-0,02889	-0,00293	125,20	0,00353	0,01676	-0,1810	0,2445	0,1022	0,1599	0,6065	0,3556	8,576	125,20	1,887	
125,40	6,301	-0,1660	0,3522	-0,03915	-0,02864	-0,00295	125,40	0,00355	0,01688	-0,1812	0,2460	0,1025	0,1605	0,6060	0,3566	8,589	125,40	1,890	
125,60	6,310	-0,1667	0,3528	-0,03937	-0,02838	-0,00296	125,60	0,00359	0,01700	-0,1815	0,2476	0,1028	0,1611	0,6059	0,3574	8,600	125,60	1,893	
125,80	6,313	-0,1674	0,3530	-0,03952	-0,02821	-0,00298	125,80	0,00362	0,01712	-0,1819	0,2487	0,1030	0,1616	0,6061	0,3580	8,604	125,80	1,897	
126,00	6,315	-0,1677	0,3534	-0,03958	-0,02802	-0,00300	126,00	0,00366	0,01723	-0,1822	0,2495	0,1030	0,1620	0,6064	0,3583	8,606	126,00	1,900	
126,20	6,319	-0,1683	0,3537	-0,03973	-0,02798	-0,00301	126,20	0,00370	0,01735	-0,1828	0,2500	0,1031	0,1623	0,6068	0,3584	8,611	126,20	1,903	
126,40	6,335	-0,1693	0,3540	-0,04054	-0,02791	-0,00302	126,40	0,00373	0,01745	-0,1833	0,2504	0,1031	0,1626	0,6072	0,3585	8,632	126,40	1,907	
126,60	6,461	-0,1736	0,3545	-0,04492	-0,02752	-0,00304	126,60	0,00377	0,01755	-0,1840	0,2507	0,1031	0,1629	0,6071	0,3589	8,803	126,60	1,910	
126,80	6,525	-0,1774	0,3550	-0,04741	-0,02711	-0,00306	126,80	0,00380	0,01763	-0,1845	0,2522	0,1033	0,1635	0,6056	0,3602	8,887	126,80	1,913	
127,00	6,562	-0,1798	0,3559	-0,04865	-0,02676	-0,00309	127,00	0,00385	0,01772	-0,1849	0,2557	0,1039	0,1648	0,6033	0,3624	8,935	127,00	1,917	
127,20	6,618	-0,1825	0,3572	-0,05041	-0,02652	-0,00312	127,20	0,00392	0,01781	-0,1856	0,2593	0,1046	0,1663	0,6019	0,3646	9,010	127,20	1,920	
127,40	6,656	-0,1849	0,3590	-0,05176	-0,02629	-0,00315	127,40	0,00402	0,01792	-0,1864	0,2617	0,1051	0,1677	0,6012	0,3663	9,059	127,40	1,923	
127,60	6,685	-0,1868	0,3606	-0,05280	-0,02607	-0,00317	127,60	0,00415	0,01806	-0,1872	0,2636	0,1056	0,1689	0,6008	0,3679	9,097	127,60	1,927	
127,80	6,706	-0,1883	0,3615	-0,05352	-0,02581	-0,00319	127,80	0,00431	0,01822	-0,1878	0,2654	0,1060	0,1701	0,6007	0,3694	9,125	127,80	1,930	
128,00	6,722	-0,1899	0,3622	-0,05431	-0,02570	-0,00320	128,00	0,00451	0,01840	-0,1882	0,2671	0,1063	0,1710	0,6010	0,3709	9,145	128,00	1,933	
128,20	6,742	-0,1911	0,3629	-0,05503	-0,02554	-0,00321	128,20	0,00473	0,01860	-0,1885	0,2686	0,1066	0,1718	0,6015	0,3721	9,171	128,20	1,937	
128,40	6,762	-0,1925	0,3634	-0,05581	-0,02540	-0,00322	128,40	0,00497	0,01881	-0,1888	0,2698	0,1068	0,1725	0,6019	0,3733	9,197	128,40	1,940	
128,60	6,779	-0,1936	0,3638	-0,05636	-0,02532	-0,00324	128,60	0,00521	0,01904	-0,1890	0,2710	0,1070	0,1731	0,6021	0,3748	9,219	128,60	1,943	
128,80	6,784	-0,1943	0,3643	-0,05671	-0,02518	-0,00325	128,80	0,00544	0,01927	-0,1892	0,2721	0,1073	0,1736	0,6024	0,3761	9,226	128,80	1,947	
129,00	6,790	-0,1950	0,3648	-0,05703	-0,02487	-0,00326	129,00	0,00566	0,01952	-0,1894	0,2732	0,1075	0,1741	0,6028	0,3771	9,233	129,00	1,950	
129,20	6,795	-0,1957	0,3654	-0,05729	-0,02489	-0,00322	129,20	0,00589	0,01979	-0,1896	0,2742	0,1076	0,1744	0,6034	0,3780	9,240	129,20	1,953	
129,40	6,815	-0,1967	0,3657	-0,05804	-0,02491	-0,00316	129,40	0,00614	0,02007	-0,1898	0,2751	0,1078	0,1748	0,6039	0,3788	9,265	129,40	1,957	
129,60	6,821	-0,1974	0,3664	-0,05845	-0,02477	-0,00320	129,60	0,00638	0,02036	-0,1899	0,2758	0,1079	0,1751	0,6043	0,3799	9,273	129,60	1,960	
129,80	6,871	-0,1994	0,3667	-0,06007	-0,02477	-0,00328	129,80	0,00659	0,02064	-0,1900	0,2766	0,1080	0,1754	0,6044	0,3812	9,340	129,80	1,963	
130,00	6,971	-0,2031	0,3671	-0,06328	-0,02464	-0,00332	130,00	0,00678	0,02091	-0,1900	0,2775	0,1082	0,1759	0,6040	0,3835	9,476	130,00	1,967	
130,20	7,014	-0,2064	0,3685	-0,06538	-0,02440	-0,00335	130,20	0,00697	0,02116	-0,1900	0,2794	0,1086	0,1768	0,6025	0,3879	9,531	130,20	1,970	
130,40	7,038	-0,2090	0,3711	-0,06665	-0,02420	-0,00339	130,40	0,00721	0,02142	-0,1898	0,2827	0,1093	0,1781	0,6008	0,3931	9,560	130,40	1,973	
130,60	7,066	-0,2114	0,3746	-0,06756	-0,02378	-0,00344	130,60	0,00763	0,02177	-0,1898	0,2860	0,1100	0,1793	0,6000	0,3971	9,597	130,60	1,977	
130,80	7,063	-0,2129	0,3780	-0,06772	-0,02333	-0,00349	130,80	0,00829	0,02223	-0,1900	0,2884	0,1106	0,1803	0,5996	0,3998	9,590	130,80	1,980	
131,00	7,071	-0,2141	0,3790	-0,06814	-0,02321	-0,00353	131,00	0,00921	0,02281	-0,1904	0,2902	0,1110	0,1812	0,5996	0,4020	9,600	131,00	1,983	
131,20	7,059	-0,2148	0,3796	-0,06832	-0,02306	-0,00356	131,20	0,01029	0,02349	-0,1909	0,2916	0,1113	0,1818	0,6001	0,4034	9,582	131,20	1,987	
131,40	7,067	-0,2156	0,3800	-0,06854	-0,02304	-0,00358	131,40	0,01130	0,02417	-0,1913	0,2926	0,1114	0,1822	0,6009	0,4041	9,592	131,40	1,990	
131,60	7,059	-0,2161	0,3801	-0,06870	-0,02298	-0,00360	131,60	0,01208	0,02480	-0,1916	0,2933	0,1115	0,1825	0,6018	0,4045	9,580	131,60	1,993	
131,80	7,065	-0,2167	0,3806	-0,06908	-0,02291	-0,00362	131,80	0,01264	0,02536	-0,1919	0,2939	0,1116	0,1827	0,6025	0,4050	9,587	131,80	1,997	
132,00	7,093	-0,2179	0,3809	-0,07000	-0,02295	-0,00364	132,00	0,01307	0,02584	-0,1921	0,2944	0,1117	0,1829	0,6031	0,4055	9,625	132,00	2,000	
132,20	7,125	-0,2192	0,3812	-0,07110	-0,02293	-0,00367	132,20	0,01343	0,02626	-0,1923	0,2949	0,1119	0,1831	0,6032	0,4065	9,667	132,20	2,003	
132,40	7,143	-0,2205	0,3816	-0,07197	-0,02289	-0,00369	132,40	0,01376	0,02662	-0,1924	0,2955	0,1121	0,1834	0,6028	0,4081	9,691	132,40	2,007	
132,60	7,164	-0,2222	0,3821	-0,07309	-0,02288	-0,00372	132,60	0,01410	0,02695	-0,1925	0,2964	0,1124	0,1838	0,6025	0,4097	9,718	132,60	2,010	
132,80	7,207	-0,2245	0,3826	-0,07502	-0,02283	-0,00376	132,80	0,01448	0,02724	-0,1925	0,2975	0,1127	0,1842	0,6021	0,4114	9,776	132,80	2,013	
133,00	7,248	-0,2267	0,3837	-0,07666	-0,02273	-0,00380	133,00	0,01494	0,02752	-0,1925	0,2989	0,1131	0,1846	0,6016	0,4135	9,829	133,00	2,017	
133,20	7,266	-0,2283	0,3850	-0,07768	-0,02263	-0,00385	133,20	0,01553	0,02780	-0,1925	0,3007	0,1136	0,1850	0,6007	0,4158	9,853	133,20	2,020	
133,40	7,275	-0,2296	0,3866	-0,07839	-0,02248	-0,00390	133,40	0,01625	0,02810	-0,1925	0,3026	0,1140	0,1855	0,6000	0,4181	9,864	133,40	2,023	
133,60	7,283	-0,2308	0,3881	-0,07910	-0,02212	-0,00395	133,60	0,01705	0,02840	-0,1926	0,3042	0,1143	0,1860	0,5999	0,4200	9,873	133,60	2,027	
133,80	7,285	-0,2319	0,3892	-0,07963	-0,02195	-0,00400	133,80	0,01785	0,02869	-0,1926	0,3054	0,1145	0,1863	0,6001	0,4215	9,875	133,80	2,030	
134,00	7,288	-0,2326	0,3906	-0,08008	-0,02187	-0,00405	134,00	0,01854	0,02897	-0,1927	0,3064	0,1147	0,1865	0,6005	0,4226	9,877	134,00	2,033	
134,20	7,305	-0,2336	0,3921	-0,08077	-0,02183	-0,00408	134,20	0,01917	0,02925	-0,1927	0,3072	0,1148	0,1866	0,6008	0,4234	9,900	134,20	2,037	
134,40	7,321	-0,2346	0,3944	-0,08152	-0,02180	-0,00411	134,40	0,01977	0,02955	-0,1928	0,3078	0,1149	0,1867	0,6011	0,4242	9,922	134,40	2,040	
134,60	7,338	-0,2357	0,3957	-0,08243	-0,02173	-0,00415	134,60	0,02032	0,02985	-0,1928	0,3084	0,1151	0,1868	0,6010	0,4251	9,943	134,60	2,043	
134,80	7,298	-0,2368	0,3963	-0,08333	-0,02162	-0,00419	134,80	0,02081	0,03014	-0,1927	0,3092	0,1152	0,1869	0,6009	0,4264	9,885	134,80	2,047	
135,00	7,391	-0,2384	0,3970	-0,08472	-0,02157	-0,00423	135,00	0,02129	0,03040	-0,1927	0,3102	0,1153	0,1870	0,6006	0,4277	10,01	135,00	2,050	
135,20	7,443	-0,2406	0,3976	-0,08673	-0,02146	-0,00428	135,20	0,02175	0,03064	-0,1927	0,3113	0,1154	0,1871	0,6002	0,4293	10,08	135,20	2,053	
135,40	7,496	-0,2433	0,3986	-0,08895	-0,02127	-0,00433	135,40	0,02218	0,03086	-0,1925	0,3126	0,1155	0,1872	0,5992	0,4315	10,15	135,40	2,057	
135,60	7,522	-0,2469	0,3995	-0,09159	-0,02094	-0,00441	135,60	0,02264	0,03107	-0,1923	0,3144	0,1156	0,1874	0,5978	0,4345	10,19	135,60	2,060	
135,80	7,547	-0,2489	0,4007	-0,09320	-0,02064	-0,00451	135,80	0,02334	0,03132	-0,1921	0,3168	0,1157	0,1875	0,5964	0,4377	10,22	135,80	2,063	
136,00	7,560	-0,2505	0,4016	-0,09445	-0,02040	-0,00462	136,00	0,02435	0,03164	-0,1921	0,3193	0,1158	0,1876	0,5955	0,4406	10,23	136,00	2,067	
136,20	7,562	-0,2517	0,4023	-0,09538	-0,02020	-0,00473	136,20	0,02541	0,03206	-0,1921	0,3214	0,1161	0,1878	0,5951	0,4426	10,24	136,20	2,070	
136,40	7,572	-0,2526	0,4028	-0,09604	-0,02002	-0,00484	136,40	0,02622	0,03254	-0,1922	0,3228	0,1165	0,1879	0,5950	0,4440	10,25	136,40	2,073	
136,60	7,581	-0,2535	0,4035	-0,09661	-0,01991	-0,00494	136,60	0,02671	0,03304	-0,1923	0,3239	0,1170	0,1880	0,5951	0,4451	10,26	136,60	2,077	
136,80	7,588	-0,2542	0,4038	-0,09715	-0,01982	-0,00503	136,80	0,02695	0,03354	-0,1924	0,3247	0,1175	0,1881	0,5953	0,4461	10,27	136,80	2,080	
137,00	7,605	-0,2551	0,4043	-0,09781	-0,01973	-0,00513	137,00	0,02706	0,03403	-0,1926	0,3255	0,1180	0,1882	0,5954	0,4471	10,29	137,00	2,083	
137,20	7,635	-0,2565	0,4045	-0,09894	-0,01965	-0,00522	137,20	0,02712	0,03449	-0,1927	0,3261	0,1184	0,1883	0,5954	0,4483	10,33	137,20	2,087	
137,40	7,658	-0,2577	0,4049	-0,09992	-0,01957	-0,00532	137,40	0,02715	0,03492	-0,1927	0,3269	0,1188	0,1884	0,5951	0,4499	10,36	137,40	2,090	
137,60	7,682	-0,2589	0,4053	-0,1009	-0,01944	-0,00543	137,60	0,02716	0,03530	-0,1927	0,3280	0,1192	0,1884	0,5945	0,4517	10,39	137,60	2,093	
137,80	7,692	-0,2608	0,4057	-0,1020	-0,01934	-0,00554	137,80	0,02716	0,03564	-0,1928	0,3294	0,1195	0,1885	0,5941	0,4532	10,40	137,80	2,097	
138,00	7,715	-0,2624	0,4062	-0,1034	-0,01915	-0,00566	138,00	0,02716	0,03595	-0,1928	0,3310	0,1198	0,1886	0,5936	0,4545	10,43	138,00	2,100	
138,20	7,742	-0,2642	0,4068	-0,1047	-0,01901	-0,00578	138,20	0,02716	0,03626	-0,1929	0,3325	0,1202	0,1887	0,5932	0,4557	10,47	138,20	2,103	
138,40	7,772	-0,2660	0,4073	-0,1063	-0,01880	-0,00590	138,40	0,02716	0,03657	-0,1929	0,3339	0,1205	0,1889	0,5925	0,4570	10,51	138,40	2,107	
138,60	7,795	-0,2675	0,4078	-0,1075	-0,01858	-0,00604	138,60	0,02715	0,03689	-0,1930	0,3355	0,1208	0,1891	0,5917	0,4586	10,54	138,60	2,110	
138,80	7,808	-0,2687	0,4083	-0,1084	-0,01832	-0,00617	138,80	0,02715	0,03722	-0,1929	0,3373	0,1212	0,1894	0,5909	0,4601	10,55	138,80	2,113	
